Tarih,Ort_Sicaklik,Hafta_Sonu,Su_Tuketimi_m3
2006-05-13,20.7,1,145509
2006-05-14,20.6,1,140561
2006-05-15,22.1,0,135499
2006-05-16,24.1,0,134728
2006-05-17,18.5,0,139091
2006-05-18,20.6,0,141918
2006-05-19,16.0,0,147615
2006-05-20,22.2,1,151171
2006-05-21,24.1,1,142941
2006-05-22,26.4,0,139593
2006-05-23,23.4,0,133792
2006-05-24,21.8,0,144114
2006-05-25,28.2,0,140688
2006-05-26,24.3,0,135798
2006-05-27,29.3,1,143098
2006-05-28,23.9,1,145200
2006-05-29,27.0,0,140449
2006-05-30,24.6,0,135506
2006-05-31,22.4,0,144661
2006-06-01,23.3,0,142656
2006-06-02,27.8,0,142392
2006-06-03,29.9,1,145928
2006-06-04,24.8,1,146798
2006-06-05,24.5,0,145556
2006-06-06,24.3,0,146306
2006-06-07,27.7,0,145093
2006-06-08,25.2,0,144248
2006-06-09,27.7,0,149957
2006-06-10,29.9,1,149401
2006-06-11,31.7,1,157229
2006-06-12,31.6,0,146779
2006-06-13,26.8,0,152014
2006-06-14,27.0,0,147048
2006-06-15,28.1,0,149091
2006-06-16,27.3,0,151225
2006-06-17,23.8,1,154530
2006-06-18,29.5,1,153238
2006-06-19,34.6,0,156895
2006-06-20,32.5,0,149154
2006-06-21,29.5,0,148388
2006-06-22,31.1,0,154935
2006-06-23,29.7,0,149602
2006-06-24,30.2,1,153015
2006-06-25,29.0,1,155641
2006-06-26,26.3,0,151370
2006-06-27,26.8,0,154397
2006-06-28,28.4,0,147799
2006-06-29,32.8,0,154437
2006-06-30,30.9,0,151661
2006-07-01,34.7,1,166053
2006-07-02,29.9,1,156201
2006-07-03,31.2,0,156143
2006-07-04,34.6,0,159686
2006-07-05,25.7,0,150537
2006-07-06,25.0,0,152735
2006-07-07,31.0,0,157245
2006-07-08,35.3,1,164265
2006-07-09,27.2,1,161188
2006-07-10,27.6,0,150461
2006-07-11,31.9,0,152878
2006-07-12,30.6,0,150232
2006-07-13,29.0,0,151339
2006-07-14,28.2,0,148598
2006-07-15,31.5,1,161964
2006-07-16,26.5,1,156950
2006-07-17,29.3,0,142757
2006-07-18,36.5,0,163030
2006-07-19,33.1,0,154859
2006-07-20,32.1,0,155623
2006-07-21,30.2,0,150437
2006-07-22,32.5,1,157672
2006-07-23,28.1,1,158606
2006-07-24,31.3,0,155547
2006-07-25,27.0,0,152790
2006-07-26,31.8,0,155938
2006-07-27,32.7,0,158483
2006-07-28,30.1,0,160598
2006-07-29,33.0,1,160177
2006-07-30,29.4,1,155475
2006-07-31,28.1,0,153793
2006-08-01,32.7,0,158042
2006-08-02,28.5,0,149064
2006-08-03,31.6,0,152815
2006-08-04,31.7,0,151567
2006-08-05,27.1,1,158360
2006-08-06,29.6,1,156608
2006-08-07,27.6,0,151425
2006-08-08,28.2,0,149133
2006-08-09,31.6,0,154767
2006-08-10,27.6,0,153227
2006-08-11,25.6,0,157675
2006-08-12,30.1,1,152412
2006-08-13,28.3,1,156341
2006-08-14,28.0,0,143543
2006-08-15,27.0,0,151221
2006-08-16,28.8,0,153348
2006-08-17,31.6,0,151524
2006-08-18,32.4,0,155219
2006-08-19,26.0,1,152022
2006-08-20,25.8,1,152005
2006-08-21,24.8,0,148592
2006-08-22,32.1,0,154363
2006-08-23,27.0,0,144857
2006-08-24,32.0,0,149201
2006-08-25,29.6,0,148685
2006-08-26,28.1,1,149406
2006-08-27,30.6,1,153974
2006-08-28,30.1,0,148399
2006-08-29,34.0,0,151762
2006-08-30,28.2,0,148408
2006-08-31,24.9,0,150040
2006-09-01,24.9,0,144673
2006-09-02,25.7,1,148319
2006-09-03,29.0,1,151977
2006-09-04,22.8,0,144998
2006-09-05,29.1,0,140351
2006-09-06,26.1,0,142308
2006-09-07,27.7,0,144009
2006-09-08,24.4,0,146383
2006-09-09,23.0,1,149172
2006-09-10,22.9,1,146227
2006-09-11,26.0,0,142894
2006-09-12,31.1,0,142754
2006-09-13,27.0,0,139302
2006-09-14,24.0,0,144786
2006-09-15,26.4,0,143801
2006-09-16,24.7,1,145663
2006-09-17,24.7,1,145078
2006-09-18,26.0,0,143769
2006-09-19,28.6,0,137830
2006-09-20,20.9,0,133833
2006-09-21,22.5,0,139807
2006-09-22,20.7,0,139099
2006-09-23,21.9,1,152015
2006-09-24,22.2,1,143576
2006-09-25,26.2,0,142877
2006-09-26,21.9,0,145001
2006-09-27,23.3,0,135873
2006-09-28,16.9,0,136501
2006-09-29,23.0,0,134170
2006-09-30,22.6,1,145480
2006-10-01,16.0,1,141909
2006-10-02,15.6,0,131158
2006-10-03,17.9,0,133166
2006-10-04,14.6,0,133311
2006-10-05,22.9,0,135814
2006-10-06,20.0,0,132075
2006-10-07,10.3,1,134834
2006-10-08,16.3,1,137779
2006-10-09,17.7,0,131472
2006-10-10,19.8,0,125770
2006-10-11,20.9,0,131150
2006-10-12,16.5,0,128899
2006-10-13,19.7,0,129413
2006-10-14,14.7,1,137392
2006-10-15,18.9,1,134909
2006-10-16,19.0,0,130032
2006-10-17,17.0,0,130198
2006-10-18,10.7,0,126678
2006-10-19,10.5,0,131598
2006-10-20,12.3,0,128975
2006-10-21,13.0,1,135673
2006-10-22,11.9,1,134353
2006-10-23,14.9,0,127844
2006-10-24,14.8,0,134551
2006-10-25,15.7,0,131776
2006-10-26,5.4,0,128235
2006-10-27,18.2,0,125367
2006-10-28,13.7,1,129691
2006-10-29,7.5,1,126728
2006-10-30,11.4,0,124496
2006-10-31,15.6,0,122672
2006-11-01,7.8,0,124409
2006-11-02,14.3,0,121074
2006-11-03,5.8,0,118993
2006-11-04,11.7,1,126779
2006-11-05,16.1,1,124866
2006-11-06,11.6,0,122194
2006-11-07,14.9,0,116096
2006-11-08,15.1,0,118364
2006-11-09,6.2,0,115254
2006-11-10,10.3,0,118454
2006-11-11,4.7,1,126193
2006-11-12,3.9,1,121158
2006-11-13,11.5,0,120871
2006-11-14,6.3,0,122079
2006-11-15,9.3,0,115097
2006-11-16,3.9,0,118138
2006-11-17,7.5,0,114067
2006-11-18,3.8,1,113594
2006-11-19,1.9,1,119633
2006-11-20,9.3,0,114816
2006-11-21,10.3,0,112773
2006-11-22,2.7,0,116162
2006-11-23,5.3,0,115057
2006-11-24,0.1,0,110518
2006-11-25,3.1,1,118410
2006-11-26,3.1,1,120793
2006-11-27,6.6,0,113678
2006-11-28,6.6,0,111070
2006-11-29,-1.6,0,113580
2006-11-30,4.4,0,111030
2006-12-01,0.9,0,113614
2006-12-02,1.7,1,115110
2006-12-03,2.8,1,114533
2006-12-04,2.7,0,113306
2006-12-05,7.2,0,105488
2006-12-06,-0.1,0,108434
2006-12-07,4.8,0,114417
2006-12-08,4.8,0,110997
2006-12-09,-0.2,1,107414
2006-12-10,-0.4,1,110187
2006-12-11,-0.5,0,111439
2006-12-12,5.1,0,108290
2006-12-13,1.3,0,111518
2006-12-14,-1.2,0,106003
2006-12-15,4.6,0,106187
2006-12-16,0.2,1,115643
2006-12-17,1.6,1,112477
2006-12-18,2.0,0,107558
2006-12-19,5.6,0,105344
2006-12-20,2.6,0,111380
2006-12-21,-3.7,0,108905
2006-12-22,1.8,0,108899
2006-12-23,3.2,1,108537
2006-12-24,6.8,1,111253
2006-12-25,-1.5,0,105570
2006-12-26,0.8,0,104414
2006-12-27,1.0,0,106409
2006-12-28,0.3,0,107834
2006-12-29,-1.3,0,101313
2006-12-30,-1.4,1,108447
2006-12-31,-0.7,1,109844
2007-01-01,-3.8,0,106007
2007-01-02,-2.0,0,102528
2007-01-03,-3.8,0,102193
2007-01-04,3.9,0,108077
2007-01-05,1.5,0,107968
2007-01-06,-2.1,1,105776
2007-01-07,-2.8,1,109452
2007-01-08,3.4,0,103412
2007-01-09,0.7,0,107649
2007-01-10,0.6,0,104610
2007-01-11,-5.2,0,104884
2007-01-12,-2.3,0,99496
2007-01-13,-3.8,1,106544
2007-01-14,2.0,1,112038
2007-01-15,3.5,0,104246
2007-01-16,-3.8,0,103527
2007-01-17,-1.5,0,109676
2007-01-18,-1.1,0,104030
2007-01-19,-0.8,0,99933
2007-01-20,-1.8,1,109895
2007-01-21,-0.3,1,103903
2007-01-22,-7.9,0,105418
2007-01-23,-3.8,0,103956
2007-01-24,-2.6,0,104121
2007-01-25,-0.5,0,105155
2007-01-26,-1.6,0,103007
2007-01-27,-0.6,1,110240
2007-01-28,-1.6,1,111648
2007-01-29,5.6,0,107718
2007-01-30,-2.1,0,100216
2007-01-31,-5.5,0,105293
2007-02-01,4.4,0,106425
2007-02-02,4.8,0,104016
2007-02-03,-2.6,1,114633
2007-02-04,-0.4,1,106842
2007-02-05,0.3,0,105929
2007-02-06,6.5,0,107952
2007-02-07,-2.0,0,109973
2007-02-08,-7.1,0,105180
2007-02-09,-4.0,0,103594
2007-02-10,1.6,1,103995
2007-02-11,-0.5,1,113414
2007-02-12,-0.2,0,110007
2007-02-13,-2.0,0,100059
2007-02-14,6.4,0,106386
2007-02-15,-2.5,0,112583
2007-02-16,-1.9,0,107977
2007-02-17,0.9,1,112977
2007-02-18,5.0,1,111718
2007-02-19,-1.1,0,106929
2007-02-20,-0.2,0,107721
2007-02-21,9.6,0,103719
2007-02-22,-3.7,0,111088
2007-02-23,5.4,0,104593
2007-02-24,8.9,1,113246
2007-02-25,-2.2,1,110416
2007-02-26,3.8,0,108179
2007-02-27,-2.9,0,116327
2007-02-28,6.6,0,110986
2007-03-01,5.5,0,104443
2007-03-02,4.0,0,111524
2007-03-03,5.5,1,112832
2007-03-04,0.2,1,115268
2007-03-05,4.9,0,108794
2007-03-06,-0.1,0,105689
2007-03-07,5.8,0,110645
2007-03-08,5.1,0,116278
2007-03-09,8.2,0,114585
2007-03-10,4.8,1,116803
2007-03-11,-0.5,1,121362
2007-03-12,7.8,0,115047
2007-03-13,4.0,0,117105
2007-03-14,7.4,0,113322
2007-03-15,3.8,0,114102
2007-03-16,7.6,0,108984
2007-03-17,6.4,1,123558
2007-03-18,-2.5,1,122970
2007-03-19,2.6,0,116400
2007-03-20,4.9,0,114080
2007-03-21,7.4,0,116714
2007-03-22,6.3,0,112085
2007-03-23,4.9,0,119915
2007-03-24,8.1,1,122480
2007-03-25,4.9,1,123150
2007-03-26,11.1,0,119027
2007-03-27,5.6,0,124764
2007-03-28,8.0,0,123190
2007-03-29,7.1,0,121895
2007-03-30,10.5,0,122430
2007-03-31,8.4,1,129264
2007-04-01,11.3,1,123013
2007-04-02,9.4,0,124777
2007-04-03,8.7,0,122930
2007-04-04,7.0,0,120518
2007-04-05,12.3,0,129583
2007-04-06,12.9,0,122681
2007-04-07,13.5,1,129911
2007-04-08,10.6,1,128447
2007-04-09,9.0,0,124898
2007-04-10,13.3,0,123842
2007-04-11,10.6,0,125483
2007-04-12,12.2,0,119661
2007-04-13,12.6,0,124400
2007-04-14,17.5,1,135639
2007-04-15,11.6,1,136811
2007-04-16,14.7,0,131908
2007-04-17,10.2,0,124325
2007-04-18,18.6,0,128568
2007-04-19,11.6,0,127323
2007-04-20,18.2,0,133223
2007-04-21,22.5,1,130703
2007-04-22,16.0,1,140083
2007-04-23,14.1,0,135868
2007-04-24,12.0,0,131633
2007-04-25,15.7,0,131110
2007-04-26,16.2,0,130820
2007-04-27,13.9,0,138657
2007-04-28,20.1,1,140551
2007-04-29,13.7,1,132851
2007-04-30,17.0,0,136672
2007-05-01,17.7,0,135487
2007-05-02,17.0,0,143926
2007-05-03,18.7,0,137308
2007-05-04,23.5,0,136511
2007-05-05,22.2,1,139668
2007-05-06,13.8,1,143663
2007-05-07,18.9,0,140063
2007-05-08,21.6,0,136272
2007-05-09,21.9,0,142043
2007-05-10,22.3,0,138516
2007-05-11,23.5,0,135660
2007-05-12,22.2,1,140757
2007-05-13,19.7,1,144752
2007-05-14,21.7,0,136417
2007-05-15,18.9,0,149349
2007-05-16,19.7,0,139461
2007-05-17,25.4,0,136930
2007-05-18,25.9,0,143933
2007-05-19,23.3,1,144160
2007-05-20,21.9,1,142253
2007-05-21,25.3,0,140674
2007-05-22,25.0,0,144621
2007-05-23,22.8,0,143420
2007-05-24,26.6,0,139474
2007-05-25,21.2,0,145415
2007-05-26,20.7,1,149230
2007-05-27,22.6,1,143507
2007-05-28,26.7,0,143184
2007-05-29,22.2,0,145724
2007-05-30,27.5,0,144801
2007-05-31,26.3,0,147805
2007-06-01,25.4,0,146740
2007-06-02,24.0,1,150107
2007-06-03,25.8,1,151857
2007-06-04,23.6,0,144952
2007-06-05,32.4,0,148831
2007-06-06,31.2,0,151348
2007-06-07,28.3,0,147335
2007-06-08,28.7,0,151734
2007-06-09,25.8,1,156788
2007-06-10,25.1,1,158782
2007-06-11,24.0,0,147365
2007-06-12,26.0,0,144765
2007-06-13,25.0,0,149262
2007-06-14,29.9,0,153683
2007-06-15,32.1,0,148784
2007-06-16,28.5,1,157083
2007-06-17,27.1,1,150609
2007-06-18,26.1,0,150979
2007-06-19,24.0,0,153871
2007-06-20,34.0,0,153666
2007-06-21,33.3,0,161689
2007-06-22,26.3,0,154599
2007-06-23,33.6,1,158211
2007-06-24,29.1,1,155994
2007-06-25,28.1,0,153127
2007-06-26,29.3,0,149854
2007-06-27,27.3,0,151732
2007-06-28,32.1,0,158981
2007-06-29,30.4,0,153593
2007-06-30,29.0,1,166090
2007-07-01,30.5,1,158474
2007-07-02,22.5,0,154633
2007-07-03,32.5,0,158350
2007-07-04,30.9,0,158619
2007-07-05,26.3,0,153719
2007-07-06,24.6,0,156649
2007-07-07,28.7,1,153103
2007-07-08,33.4,1,165268
2007-07-09,32.2,0,162251
2007-07-10,33.4,0,157839
2007-07-11,28.8,0,150584
2007-07-12,29.4,0,154968
2007-07-13,37.5,0,166205
2007-07-14,28.3,1,156261
2007-07-15,31.2,1,164670
2007-07-16,31.7,0,163588
2007-07-17,27.7,0,153728
2007-07-18,38.0,0,159462
2007-07-19,30.1,0,152619
2007-07-20,33.5,0,153587
2007-07-21,34.8,1,163892
2007-07-22,38.0,1,165869
2007-07-23,31.2,0,155342
2007-07-24,31.6,0,156232
2007-07-25,30.5,0,155825
2007-07-26,34.0,0,163272
2007-07-27,28.9,0,155725
2007-07-28,29.1,1,164584
2007-07-29,36.3,1,171641
2007-07-30,30.4,0,151144
2007-07-31,27.3,0,157548
2007-08-01,29.1,0,155735
2007-08-02,35.9,0,164843
2007-08-03,31.4,0,158417
2007-08-04,31.8,1,162824
2007-08-05,33.5,1,167272
2007-08-06,29.8,0,160043
2007-08-07,33.4,0,155580
2007-08-08,29.3,0,154045
2007-08-09,29.7,0,149382
2007-08-10,30.4,0,152207
2007-08-11,30.3,1,159159
2007-08-12,34.8,1,168176
2007-08-13,24.5,0,152866
2007-08-14,27.1,0,155524
2007-08-15,33.1,0,153728
2007-08-16,29.3,0,154415
2007-08-17,23.2,0,155064
2007-08-18,24.7,1,165270
2007-08-19,30.3,1,164054
2007-08-20,30.9,0,149940
2007-08-21,29.0,0,145410
2007-08-22,28.3,0,152210
2007-08-23,33.5,0,162968
2007-08-24,28.4,0,151948
2007-08-25,27.2,1,156673
2007-08-26,28.9,1,162094
2007-08-27,25.6,0,151500
2007-08-28,26.4,0,149103
2007-08-29,24.8,0,148649
2007-08-30,32.1,0,153955
2007-08-31,26.7,0,151934
2007-09-01,29.4,1,149009
2007-09-02,25.4,1,153064
2007-09-03,25.6,0,153030
2007-09-04,26.7,0,150133
2007-09-05,25.1,0,147802
2007-09-06,28.0,0,149813
2007-09-07,22.5,0,144199
2007-09-08,27.3,1,150670
2007-09-09,26.3,1,158055
2007-09-10,23.0,0,144865
2007-09-11,27.7,0,148886
2007-09-12,22.0,0,146691
2007-09-13,23.3,0,148132
2007-09-14,27.8,0,143199
2007-09-15,25.1,1,149281
2007-09-16,22.4,1,148978
2007-09-17,24.5,0,150927
2007-09-18,22.9,0,148341
2007-09-19,28.3,0,142622
2007-09-20,22.9,0,146705
2007-09-21,20.1,0,143155
2007-09-22,21.0,1,151401
2007-09-23,20.4,1,146205
2007-09-24,20.6,0,142308
2007-09-25,23.5,0,137947
2007-09-26,17.9,0,141506
2007-09-27,20.7,0,144296
2007-09-28,19.0,0,141384
2007-09-29,21.5,1,143546
2007-09-30,18.1,1,145254
2007-10-01,17.8,0,136984
2007-10-02,15.9,0,141553
2007-10-03,22.8,0,136317
2007-10-04,20.7,0,132553
2007-10-05,20.6,0,137965
2007-10-06,23.9,1,142831
2007-10-07,15.2,1,141265
2007-10-08,19.3,0,140166
2007-10-09,21.8,0,138825
2007-10-10,16.4,0,135842
2007-10-11,16.4,0,138025
2007-10-12,13.4,0,132865
2007-10-13,21.7,1,137296
2007-10-14,18.6,1,143299
2007-10-15,8.7,0,131666
2007-10-16,17.1,0,131445
2007-10-17,17.5,0,129689
2007-10-18,16.2,0,127034
2007-10-19,12.2,0,133433
2007-10-20,19.3,1,134992
2007-10-21,22.6,1,135558
2007-10-22,17.8,0,130915
2007-10-23,15.4,0,133257
2007-10-24,14.1,0,130140
2007-10-25,12.1,0,124011
2007-10-26,16.6,0,126360
2007-10-27,11.6,1,127480
2007-10-28,12.6,1,125720
2007-10-29,15.8,0,121821
2007-10-30,18.1,0,125911
2007-10-31,10.1,0,132587
2007-11-01,9.6,0,127543
2007-11-02,6.1,0,125109
2007-11-03,9.5,1,126589
2007-11-04,10.1,1,132782
2007-11-05,15.8,0,123229
2007-11-06,12.5,0,122565
2007-11-07,7.1,0,120848
2007-11-08,7.1,0,119857
2007-11-09,5.2,0,127974
2007-11-10,11.2,1,127510
2007-11-11,8.5,1,126224
2007-11-12,6.5,0,120441
2007-11-13,6.7,0,119192
2007-11-14,4.7,0,118031
2007-11-15,7.6,0,116693
2007-11-16,9.5,0,123197
2007-11-17,7.8,1,125761
2007-11-18,10.8,1,127500
2007-11-19,5.4,0,116150
2007-11-20,10.2,0,121502
2007-11-21,8.7,0,118787
2007-11-22,0.0,0,117998
2007-11-23,3.5,0,119060
2007-11-24,3.2,1,121651
2007-11-25,6.7,1,119790
2007-11-26,2.1,0,116868
2007-11-27,3.4,0,111592
2007-11-28,4.5,0,118701
2007-11-29,4.6,0,116966
2007-11-30,1.5,0,115048
2007-12-01,4.3,1,124910
2007-12-02,6.5,1,116788
2007-12-03,2.2,0,114359
2007-12-04,7.5,0,116047
2007-12-05,-0.1,0,113882
2007-12-06,1.0,0,115006
2007-12-07,-0.0,0,107610
2007-12-08,3.9,1,120789
2007-12-09,4.4,1,120992
2007-12-10,0.6,0,110200
2007-12-11,4.0,0,112791
2007-12-12,-0.1,0,107301
2007-12-13,0.6,0,110608
2007-12-14,3.5,0,106483
2007-12-15,1.5,1,117384
2007-12-16,5.5,1,115010
2007-12-17,-0.7,0,111192
2007-12-18,2.1,0,106696
2007-12-19,-1.7,0,100374
2007-12-20,1.4,0,103481
2007-12-21,-3.3,0,101167
2007-12-22,-3.0,1,115311
2007-12-23,-0.4,1,109431
2007-12-24,2.6,0,114499
2007-12-25,-0.2,0,109887
2007-12-26,-8.1,0,106270
2007-12-27,3.5,0,107945
2007-12-28,3.1,0,114414
2007-12-29,-1.4,1,110878
2007-12-30,-5.0,1,109137
2007-12-31,-1.2,0,104058
2008-01-01,-1.8,0,107314
2008-01-02,-6.0,0,108441
2008-01-03,-1.0,0,104975
2008-01-04,-4.4,0,108024
2008-01-05,-4.7,1,116874
2008-01-06,-2.2,1,115440
2008-01-07,5.4,0,106656
2008-01-08,-1.1,0,110023
2008-01-09,0.6,0,104421
2008-01-10,-0.2,0,103716
2008-01-11,1.0,0,103189
2008-01-12,2.9,1,114614
2008-01-13,-4.0,1,109227
2008-01-14,1.4,0,107946
2008-01-15,-0.8,0,107107
2008-01-16,-6.8,0,107259
2008-01-17,2.3,0,106506
2008-01-18,-1.7,0,104743
2008-01-19,0.3,1,113124
2008-01-20,-4.5,1,115626
2008-01-21,-1.1,0,107792
2008-01-22,-5.0,0,108418
2008-01-23,1.5,0,108848
2008-01-24,-4.7,0,104491
2008-01-25,-2.6,0,110775
2008-01-26,0.1,1,112438
2008-01-27,-1.5,1,108481
2008-01-28,-2.6,0,108505
2008-01-29,-7.8,0,110198
2008-01-30,-2.6,0,104695
2008-01-31,-4.9,0,111723
2008-02-01,0.9,0,107170
2008-02-02,4.4,1,115958
2008-02-03,3.5,1,107559
2008-02-04,-2.3,0,112930
2008-02-05,2.1,0,104931
2008-02-06,1.3,0,112835
2008-02-07,-4.6,0,108513
2008-02-08,-0.2,0,109677
2008-02-09,-1.3,1,107851
2008-02-10,3.8,1,111503
2008-02-11,4.9,0,114759
2008-02-12,4.8,0,112851
2008-02-13,-2.4,0,108363
2008-02-14,-6.0,0,109462
2008-02-15,2.3,0,113849
2008-02-16,-0.5,1,114643
2008-02-17,-1.5,1,114464
2008-02-18,9.0,0,108070
2008-02-19,5.0,0,108179
2008-02-20,4.0,0,110164
2008-02-21,-3.2,0,114590
2008-02-22,7.1,0,115789
2008-02-23,6.7,1,125328
2008-02-24,3.2,1,117474
2008-02-25,4.7,0,117794
2008-02-26,2.0,0,113091
2008-02-27,4.3,0,115052
2008-02-28,6.4,0,108562
2008-02-29,6.5,0,110360
2008-03-01,2.3,1,119678
2008-03-02,2.1,1,118009
2008-03-03,4.1,0,116086
2008-03-04,6.9,0,117311
2008-03-05,4.8,0,114540
2008-03-06,4.1,0,115760
2008-03-07,8.0,0,110764
2008-03-08,3.8,1,118681
2008-03-09,-2.5,1,121356
2008-03-10,5.7,0,120995
2008-03-11,5.7,0,122469
2008-03-12,9.3,0,121242
2008-03-13,7.5,0,117476
2008-03-14,6.3,0,117667
2008-03-15,5.2,1,117713
2008-03-16,3.7,1,119081
2008-03-17,12.1,0,120935
2008-03-18,5.2,0,117949
2008-03-19,2.3,0,118495
2008-03-20,9.2,0,119702
2008-03-21,11.0,0,118701
2008-03-22,5.9,1,123247
2008-03-23,11.3,1,118647
2008-03-24,10.6,0,122622
2008-03-25,13.9,0,127015
2008-03-26,19.7,0,123541
2008-03-27,6.7,0,125355
2008-03-28,10.3,0,123014
2008-03-29,0.6,1,126862
2008-03-30,10.1,1,126553
2008-03-31,10.6,0,121353
2008-04-01,11.1,0,121279
2008-04-02,10.3,0,124112
2008-04-03,10.8,0,125402
2008-04-04,15.0,0,122297
2008-04-05,10.1,1,130188
2008-04-06,12.2,1,131815
2008-04-07,14.3,0,124727
2008-04-08,10.7,0,122868
2008-04-09,10.3,0,124507
2008-04-10,15.5,0,131363
2008-04-11,16.2,0,127515
2008-04-12,17.6,1,133132
2008-04-13,13.4,1,131739
2008-04-14,14.4,0,136476
2008-04-15,17.5,0,132040
2008-04-16,19.0,0,129377
2008-04-17,13.9,0,132701
2008-04-18,16.5,0,129552
2008-04-19,14.5,1,135827
2008-04-20,17.5,1,137500
2008-04-21,14.5,0,133772
2008-04-22,14.4,0,132959
2008-04-23,19.2,0,133832
2008-04-24,15.6,0,130065
2008-04-25,20.9,0,132329
2008-04-26,21.3,1,138219
2008-04-27,19.8,1,142164
2008-04-28,12.7,0,134161
2008-04-29,20.4,0,139863
2008-04-30,15.5,0,134481
2008-05-01,13.6,0,136403
2008-05-02,21.2,0,140387
2008-05-03,17.4,1,148307
2008-05-04,14.3,1,143694
2008-05-05,18.9,0,140472
2008-05-06,16.9,0,146792
2008-05-07,14.0,0,139377
2008-05-08,19.1,0,137571
2008-05-09,25.9,0,140563
2008-05-10,20.6,1,139105
2008-05-11,25.2,1,144515
2008-05-12,22.1,0,140234
2008-05-13,20.9,0,148307
2008-05-14,22.8,0,143923
2008-05-15,19.3,0,145331
2008-05-16,20.2,0,145848
2008-05-17,23.1,1,149325
2008-05-18,22.8,1,153265
2008-05-19,16.1,0,147334
2008-05-20,24.6,0,143894
2008-05-21,23.5,0,151494
2008-05-22,26.0,0,142879
2008-05-23,24.3,0,146323
2008-05-24,26.6,1,151006
2008-05-25,25.8,1,152685
2008-05-26,23.3,0,147374
2008-05-27,23.1,0,147571
2008-05-28,25.9,0,149790
2008-05-29,27.5,0,139716
2008-05-30,25.2,0,150877
2008-05-31,29.7,1,154003
2008-06-01,27.8,1,150793
2008-06-02,30.1,0,146763
2008-06-03,26.5,0,150767
2008-06-04,24.7,0,149569
2008-06-05,21.0,0,149210
2008-06-06,22.2,0,153821
2008-06-07,29.1,1,154963
2008-06-08,28.5,1,155466
2008-06-09,25.9,0,148822
2008-06-10,31.8,0,157427
2008-06-11,25.6,0,152145
2008-06-12,33.4,0,158689
2008-06-13,27.1,0,153190
2008-06-14,27.0,1,159364
2008-06-15,32.4,1,164276
2008-06-16,26.1,0,150051
2008-06-17,24.7,0,154647
2008-06-18,27.9,0,155158
2008-06-19,26.7,0,152488
2008-06-20,31.7,0,155318
2008-06-21,27.0,1,164013
2008-06-22,29.9,1,159057
2008-06-23,31.0,0,158302
2008-06-24,29.9,0,151624
2008-06-25,31.9,0,159144
2008-06-26,33.8,0,159367
2008-06-27,24.8,0,156661
2008-06-28,32.5,1,167871
2008-06-29,31.5,1,162314
2008-06-30,29.0,0,155243
2008-07-01,28.7,0,157474
2008-07-02,30.5,0,162695
2008-07-03,26.2,0,162012
2008-07-04,34.7,0,169079
2008-07-05,27.2,1,165974
2008-07-06,28.5,1,161201
2008-07-07,29.9,0,156680
2008-07-08,35.9,0,171257
2008-07-09,23.4,0,158730
2008-07-10,34.1,0,170685
2008-07-11,38.2,0,167211
2008-07-12,28.8,1,162062
2008-07-13,29.9,1,164990
2008-07-14,29.9,0,156957
2008-07-15,31.7,0,155041
2008-07-16,29.1,0,159605
2008-07-17,28.3,0,156238
2008-07-18,31.3,0,159301
2008-07-19,34.8,1,172626
2008-07-20,30.8,1,166634
2008-07-21,31.9,0,161892
2008-07-22,31.9,0,166980
2008-07-23,29.7,0,159171
2008-07-24,30.5,0,159482
2008-07-25,27.9,0,159124
2008-07-26,25.1,1,162071
2008-07-27,29.3,1,164124
2008-07-28,29.0,0,158234
2008-07-29,28.0,0,158203
2008-07-30,28.4,0,157133
2008-07-31,28.8,0,161286
2008-08-01,26.9,0,157593
2008-08-02,32.0,1,166879
2008-08-03,36.2,1,168465
2008-08-04,31.7,0,162753
2008-08-05,32.5,0,166821
2008-08-06,29.2,0,154792
2008-08-07,31.7,0,160146
2008-08-08,21.1,0,156818
2008-08-09,29.0,1,158434
2008-08-10,27.6,1,161793
2008-08-11,28.7,0,159220
2008-08-12,25.4,0,156444
2008-08-13,28.7,0,158583
2008-08-14,28.4,0,159209
2008-08-15,33.0,0,162257
2008-08-16,25.9,1,161064
2008-08-17,28.9,1,157751
2008-08-18,22.9,0,156147
2008-08-19,27.7,0,151102
2008-08-20,25.8,0,153318
2008-08-21,28.7,0,152313
2008-08-22,28.4,0,158199
2008-08-23,23.2,1,156791
2008-08-24,20.9,1,157698
2008-08-25,26.3,0,155691
2008-08-26,26.6,0,153971
2008-08-27,29.8,0,151251
2008-08-28,27.4,0,154828
2008-08-29,26.2,0,149813
2008-08-30,29.7,1,160060
2008-08-31,25.5,1,161900
2008-09-01,25.0,0,158217
2008-09-02,26.1,0,149583
2008-09-03,25.0,0,147357
2008-09-04,24.0,0,152782
2008-09-05,30.6,0,157955
2008-09-06,27.6,1,155094
2008-09-07,25.0,1,152150
2008-09-08,26.6,0,149508
2008-09-09,22.3,0,147594
2008-09-10,23.0,0,149933
2008-09-11,20.4,0,153478
2008-09-12,27.7,0,148381
2008-09-13,25.4,1,156102
2008-09-14,21.6,1,153020
2008-09-15,18.7,0,153910
2008-09-16,25.3,0,145263
2008-09-17,23.9,0,147815
2008-09-18,17.0,0,144845
2008-09-19,20.0,0,149239
2008-09-20,19.3,1,144753
2008-09-21,17.8,1,147642
2008-09-22,19.6,0,145174
2008-09-23,22.1,0,146629
2008-09-24,19.1,0,144197
